"species","status"
"Corybas undulatus","LC"
"Corybas unguiculatus","LC"
"Corybas urikensis","LC"
"Corybas vespertilionis","LC"
"Corycium bicolorum","LC"
"Corycium bifidum","LC"
"Corycium crispum","LC"
"Corycium deflexum","LC"
"Corycium dracomontanum","LC"
"Corycium excisum","LC"
"Corycium flanaganii","LC"
"Corycium ingeanum","LC"
"Corycium microglossum","LC"
"Corycium nigrescens","LC"
"Corycium orobanchoides","LC"
"Corycium tricuspidatum","EN"
"Corymborkis corymbis","LC"
"Corymborkis flava","LC"
"Corymborkis forcipigera","LC"
"Corymborkis minima","LC"
"Corymborkis veratrifolia","LC"
"Cottonia peduncularis","EN"
"Cotylolabium lutzii","LC"
"Cranichis acuminatissima","LC"
"Cranichis antioquiensis","LC"
"Cranichis apiculata","LC"
"Cranichis callifera","LC"
"Cranichis calva","LC"
"Cranichis candida","LC"
"Cranichis castellanosii","LC"
"Cranichis ciliata","LC"
"Cranichis ciliilabia","LC"
"Cranichis cochleata","LC"
"Cranichis crumenifera","LC"
"Cranichis diphylla","LC"
"Cranichis elliptica","LC"
"Cranichis engelii","LC"
"Cranichis fendleri","LC"
"Cranichis garayana","LC"
"Cranichis gibbosa","LC"
"Cranichis glabricaulis","LC"
"Cranichis gracilis","LC"
"Cranichis hassleri","LC"
"Cranichis hieroglyphica","LC"
"Cranichis lankesteri","LC"
"Cranichis lehmanniana","LC"
"Cranichis lehmannii","LC"
"Cranichis longipetiolata","LC"
"Cranichis macroblepharis","LC"
"Cranichis muscosa","LC"
"Cranichis notata","EN"
"Cranichis nudilabia","LC"
"Cranichis ovata","LC"
"Cranichis picta","LC"
"Cranichis polyantha","LC"
"Cranichis pulvinifera","LC"
"Cranichis reticulata","LC"
"Cranichis revoluta","LC"
"Cranichis saccata","LC"
"Cranichis scripta","LC"
"Cranichis sparrei","LC"
"Cranichis subumbellata","LC"
"Cranichis sylvatica","LC"
"Cranichis talamancana","LC"
"Cranichis tenuis","LC"
"Cranichis wageneri","LC"
"Cranichis werffii","LC"
"Cremastra appendiculata","LC"
"Cremastra unguiculata","LC"
"Crepidium acuminatum","LC"
"Crepidium angustifoveum","LC"
"Crepidium atrobrachiatum","LC"
"Crepidium bancanoides","EN"
"Crepidium bengkulense","LC"
"Crepidium biauritum","CR"
"Crepidium brachycaulos","LC"
"Crepidium carinatifolium","LC"
"Crepidium clemensii","EN"
"Crepidium comberi","EN"
"Crepidium cordiglottis","LC"
"Crepidium crenatilobum","LC"
"Crepidium damusicum","LC"
"Crepidium distans","LC"
"Crepidium dresslerianum","LC"
"Crepidium fasciatum","LC"
"Crepidium fimbriatum","LC"
"Crepidium fissum","LC"
"Crepidium flammeum","EN"
"Crepidium flavovirens","LC"
"Crepidium fontinale","VU"
"Crepidium graminifolium","LC"
"Crepidium grandiflorum","LC"
"Crepidium hippocrepiformis","LC"
"Crepidium irregularis","EN"
"Crepidium junghuhnii","EN"
"Crepidium kabense","CR"
"Crepidium kerintjiense","EN"
"Crepidium kinabaluense","EN"
"Crepidium kobi","LC"
"Crepidium koordersii","LC"
"Crepidium lawleri","LC"
"Crepidium laxum","LC"
"Crepidium lowii","EN"
"Crepidium luniferum","EN"
"Crepidium mackinnonii","EN"
"Crepidium marsupichilum","LC"
"Crepidium megalanthum","LC"
"Crepidium merapiense","EN"
"Crepidium metallicum","EN"
"Crepidium micranthum","EN"
"Crepidium mindorense","EN"
"Crepidium oliganthum","LC"
"Crepidium olivaceum","LC"
"Crepidium orbiculare","EN"
"Crepidium oreocharis","LC"
"Crepidium platychilum","LC"
"Crepidium productum","LC"
"Crepidium puberulum","EN"
"Crepidium punctatum","LC"
"Crepidium purpureonervosum","LC"
"Crepidium purpureum","EN"
"Crepidium quadridens","LC"
"Crepidium raciborskii","LC"
"Crepidium ramosum","LC"
"Crepidium ranauense","EN"
"Crepidium repens","EN"
"Crepidium resupinatum","LC"
"Crepidium rhabdophyllum","LC"
"Crepidium ridleyanum","LC"
"Crepidium sagittiflorum","LC"
"Crepidium sarawakense","LC"
"Crepidium sublobatum","EN"
"Crepidium sundaicum","EN"
"Crepidium taurinum","LC"
"Crepidium tjiwideiense","LC"
"Crepidium vinicolor","LC"
"Crepidium woodianum","LC"
"Cribbia brachyceras","EN"
"Cribbia confusa","EN"
"Cribbia pendula","EN"
"Cribbia thomensis","EN"
"Crossoglossa barfodii","LC"
"Crossoglossa bifida","LC"
"Crossoglossa blephariglottis","LC"
"Crossoglossa caulescens","LC"
"Crossoglossa dalessandroi","LC"
"Crossoglossa dalstroemii","LC"
"Crossoglossa elliptica","LC"
"Crossoglossa eustachys","LC"
"Crossoglossa fratrum","LC"
"Crossoglossa hirtzii","LC"
"Crossoglossa liparidoides","CR"
"Crossoglossa pichinchae","LC"
"Crossoglossa steinii","LC"
"Crossoglossa tipuloides","LC"
"Cryptarrhena guatemalensis","LC"
"Cryptarrhena kegelii","LC"
"Cryptarrhena lunata","LC"
"Cryptocentrum dunstervilleorum","LC"
"Cryptocentrum latifolium","LC"
"Cryptochilus luteus","LC"
"Cryptopus brachiatus","EN"
"Cryptopus dissectus","EN"
"Cryptopus elatus","EN"
"Cryptopus paniculatus","EN"
"Cryptostylis acutata","LC"
"Cryptostylis apiculata","LC"
"Cryptostylis arachnites","LC"
"Cryptostylis arfakensis","LC"
"Cryptostylis carinata","LC"
"Cryptostylis conspicua","LC"
"Cryptostylis erecta","LC"
"Cryptostylis hunteriana","LC"
"Cryptostylis javanica","LC"
"Cryptostylis leptochila","LC"
"Cryptostylis ligulata","LC"
"Cryptostylis ovata","LC"
"Cryptostylis subulata","LC"
"Cryptostylis taiwaniana","LC"
"Cuitlauzina candida","LC"
"Cuitlauzina convallarioides","LC"
"Cuitlauzina egertonii","LC"
"Cuitlauzina pendula","LC"
"Cuitlauzina pulchella","LC"
"Cyanaeorchis arundinae","LC"
"Cyanaeorchis minor","EN"
"Cybebus grandis","LC"
"Cyclopogon apricus","LC"
"Cyclopogon argyrifolius","LC"
"Cyclopogon bicolor","LC"
"Cyclopogon calophyllus","LC"
"Cyclopogon chloroleucus","LC"
"Cyclopogon comosus","LC"
"Cyclopogon congestus","LC"
"Cyclopogon cranichoides","LC"
"Cyclopogon elatus","LC"
"Cyclopogon eldorado","LC"
"Cyclopogon elegans","LC"
"Cyclopogon ellipticus","LC"
"Cyclopogon epiphyticus","LC"
"Cyclopogon goodyeroides","LC"
"Cyclopogon gracilis","LC"
"Cyclopogon hennisianus","LC"
"Cyclopogon inaequilaterus","LC"
"Cyclopogon itatiaiensis","LC"
"Cyclopogon lindleyanus","LC"
"Cyclopogon longibracteatus","LC"
"Cyclopogon luerorum","EN"
"Cyclopogon luteoalbus","EN"
"Cyclopogon millei","LC"
"Cyclopogon miradorensis","LC"
"Cyclopogon oliganthus","LC"
"Cyclopogon olivaceus","LC"
"Cyclopogon ovalifolius","LC"
"Cyclopogon peruvianus","LC"
"Cyclopogon plantagineus","LC"
"Cyclopogon prasophylloides","LC"
"Cyclopogon prasophyllus","LC"
"Cyclopogon pringlei","LC"
"Cyclopogon rimbachii","LC"
"Cyclopogon saccatus","LC"
"Cyclopogon sillarensis","LC"
"Cyclopogon subalpestris","LC"
"Cyclopogon truncatus","LC"
"Cyclopogon variegatus","LC"
"Cyclopogon venustus","LC"
"Cyclopogon warmingii","LC"
"Cycnoches chlorochilon","LC"
"Cycnoches cooperi","LC"
"Cycnoches dianae","LC"
"Cycnoches egertonianum","LC"
"Cycnoches guttulatum","LC"
"Cycnoches haagii","LC"
"Cycnoches lehmannii","LC"
"Cycnoches pachydactylon","LC"
"Cycnoches pentadactylon","LC"
"Cycnoches peruvianum","LC"
"Cycnoches suarezii","LC"
"Cycnoches ventricosum","LC"
"Cycnoches warszewiczii","LC"
"Cymbidium aliciae","LC"
"Cymbidium aloifolium","EN"
"Cymbidium atropurpureum","LC"
"Cymbidium bicolor","LC"
"Cymbidium borneense","LC"
"Cymbidium canaliculatum","LC"
"Cymbidium chloranthum","LC"
"Cymbidium cochleare","LC"
"Cymbidium cyperifolium","EN"
"Cymbidium dayanum","LC"
"Cymbidium devonianum","LC"
"Cymbidium eburneum","LC"
"Cymbidium elegans","LC"
"Cymbidium ensifolium","LC"
"Cymbidium erythraeum","LC"
"Cymbidium faberi","LC"
"Cymbidium finlaysonianum","LC"
"Cymbidium floribundum","LC"
"Cymbidium goeringii","LC"
"Cymbidium hartinahianum","EN"
"Cymbidium hookerianum","EN"
"Cymbidium insigne","EN"
"Cymbidium iridioides","LC"
"Cymbidium kanran","EN"
"Cymbidium lancifolium","LC"
"Cymbidium lowianum","EN"
"Cymbidium macrorhizon","LC"
"Cymbidium madidum","LC"
"Cymbidium mastersii","LC"
"Cymbidium rectum","EN"
"Cymbidium roseum","LC"
"Cymbidium schroederi","EN"
"Cymbidium sigmoideum","LC"
"Cymbidium sinense","EN"
"Cymbidium suave","LC"
"Cymbidium tortisepalum","LC"
"Cymbidium tracyanum","EN"
"Cymbidium whiteae","EN"
"Cymbidium wilsonii","EN"
"Cynorkis alborubra","EN"
"Cynorkis ambondrombensis","CR"
"Cynorkis ampullacea","EN"
"Cynorkis ampullifera","EN"
"Cynorkis anacamptoides","LC"
"Cynorkis andohahelensis","EN"
"Cynorkis andringitrana","EN"
"Cynorkis angustipetala","EN"
"Cynorkis anisoloba","LC"
"Cynorkis aphylla","EN"
"Cynorkis aurantiaca","EN"
"Cynorkis bardotiana","EN"
"Cynorkis baronii","EN"
"Cynorkis bathiei","EN"
"Cynorkis bimaculata","CR"
"Cynorkis boinana","EN"
"Cynorkis brachyceras","EN"
"Cynorkis brachystachya","CR"
"Cynorkis brevicalcar","LC"
"Cynorkis breviplectra","CR"
"Cynorkis buchananii","LC"
"Cynorkis buchwaldiana","NT"
"Cynorkis cadetii","LC"
"Cynorkis calanthoides","EN"
"Cynorkis cardiophylla","LC"
"Cynorkis clarae","LC"
"Cynorkis coccinelloides","EN"
"Cynorkis compacta","LC"
"Cynorkis confusa","CR"
"Cynorkis constellata","EN"
"Cynorkis cuneilabia","EN"
"Cynorkis debilis","LC"
"Cynorkis decaryana","EN"
"Cynorkis discolor","EN"
"Cynorkis disperidoides","CR"
"Cynorkis elata","EN"
"Cynorkis elegans","EN"
"Cynorkis ericophila","CR"
"Cynorkis falcata","EN"
"Cynorkis fastigiata","VU"
"Cynorkis filiformis","EN"
"Cynorkis fimbriata","EN"
"Cynorkis flabellifera","EN"
"Cynorkis flexuosa","LC"
"Cynorkis formosa","EN"
"Cynorkis frappieri","EN"
"Cynorkis gabonensis","NT"
"Cynorkis galeata","EN"
"Cynorkis gibbosa","LC"
"Cynorkis gigas","LC"
"Cynorkis globifera","EN"
"Cynorkis graminea","VU"
"Cynorkis gymnochiloides","EN"
"Cynorkis henrici","EN"
"Cynorkis hispidula","CR"
"Cynorkis hologlossa","VU"
"Cynorkis humbertii","CR"
"Cynorkis jumelleana","EN"
"Cynorkis kassneriana","LC"
"Cynorkis kirkii","LC"
"Cynorkis laeta","CR"
"Cynorkis lancilabia","CR"
"Cynorkis latipetala","EN"
"Cynorkis lilacina","EN"
"Cynorkis lindleyana","LC"
"Cynorkis lowiana","EN"
"Cynorkis marojejyensis","CR"
"Cynorkis melinantha","EN"
"Cynorkis mellitula","LC"
"Cynorkis micrantha","EN"
"Cynorkis minuticalcar","EN"
"Cynorkis monadenia","CR"
"Cynorkis muscicola","CR"
"Cynorkis nutans","EN"
"Cynorkis ochroglossa","CR"
"Cynorkis orchioides","EN"
"Cynorkis papilio","EN"
"Cynorkis papillosa","EN"
"Cynorkis paradoxa","EN"
"Cynorkis perrieri","EN"
"Cynorkis petiolata","CR"
"Cynorkis peyrotii","LC"
"Cynorkis pinguicularioides","CR"
"Cynorkis pleistadenia","EN"
"Cynorkis pseudorolfei","EN"
"Cynorkis purpurascens","EN"
"Cynorkis purpurea","LC"
"Cynorkis quinqueloba","EN"
"Cynorkis quinquepartita","EN"
"Cynorkis ridleyi","EN"
"Cynorkis rolfei","CR"
"Cynorkis rosellata","EN"
"Cynorkis rungweensis","VU"
"Cynorkis sacculata","CR"
"Cynorkis sambiranoensis","EN"
"Cynorkis saxicola","EN"
"Cynorkis schlechteri","EN"
"Cynorkis sororia","EN"
"Cynorkis spatulata","EN"
"Cynorkis speciosa","EN"
"Cynorkis squamosa","EN"
"Cynorkis stenoglossa","EN"
"Cynorkis stolonifera","EN"
"Cynorkis subtilis","CR"
"Cynorkis summerhayesiana","LC"
"Cynorkis sylvatica","CR"
"Cynorkis symoensii","EN"
"Cynorkis tenerrima","EN"
"Cynorkis tenuicalcar","VU"
"Cynorkis tristis","CR"
"Cynorkis tryphioides","EN"
"Cynorkis uncata","EN"
"Cynorkis uniflora","LC"
"Cynorkis verrucosa","CR"
"Cynorkis villosa","EN"
"Cynorkis violacea","EN"
"Cynorkis zaratananae","EN"
"Cypripedium acaule","LC"
"Cypripedium arietinum","NT"
"Cypripedium bardolphianum","EN"
"Cypripedium calceolus","LC"
"Cypripedium calcicola","EN"
"Cypripedium californicum","EN"
"Cypripedium candidum","LC"
"Cypripedium cordigerum","VU"
"Cypripedium debile","EN"
"Cypripedium elegans","EN"
"Cypripedium fargesii","EN"
"Cypripedium farreri","EN"
"Cypripedium fasciculatum","VU"
"Cypripedium fasciolatum","EN"
"Cypripedium flavum","VU"
"Cypripedium formosanum","EN"
"Cypripedium forrestii","LC"
"Cypripedium franchetii","VU"
"Cypripedium guttatum","LC"
"Cypripedium henryi","EN"
"Cypripedium himalaicum","EN"
"Cypripedium irapeanum","VU"
"Cypripedium japonicum","EN"
"Cypripedium kentuckiense","VU"
"Cypripedium lichiangense","EN"
"Cypripedium ludlowii","LC"
"Cypripedium macranthos","LC"
"Cypripedium margaritaceum","EN"
"Cypripedium molle","NT"
"Cypripedium montanum","VU"
"Cypripedium palangshanense","EN"
"Cypripedium parviflorum","LC"
"Cypripedium passerinum","LC"
"Cypripedium plectrochilum","NT"
"Cypripedium reginae","LC"
"Cypripedium segawae","LC"
"Cypripedium shanxiense","VU"
"Cypripedium taibaiense","LC"
"Cypripedium tibeticum","VU"
"Cypripedium wardii","EN"
"Cypripedium yatabeanum","LC"
"Cypripedium yunnanense","EN"
"Cyrtochiloides ochmatochila","LC"
"Cyrtochiloides panduriformis","LC"
"Cyrtochiloides riopalenqueana","LC"
"Cyrtochilum aemulum","LC"
"Cyrtochilum alboroseum","CR"
"Cyrtochilum angustatum","LC"
"Cyrtochilum annulare","LC"
"Cyrtochilum anthoxanthum","LC"
"Cyrtochilum aureum","LC"
"Cyrtochilum auropurpureum","LC"
"Cyrtochilum baldeviamae","LC"
"Cyrtochilum cimiciferum","LC"
"Cyrtochilum cordatum","LC"
"Cyrtochilum cryptocopis","LC"
"Cyrtochilum davisii","LC"
"Cyrtochilum densiflorum","LC"
"Cyrtochilum diceratum","LC"
"Cyrtochilum diodon","LC"
"Cyrtochilum dipterum","LC"
"Cyrtochilum distans","LC"
"Cyrtochilum divaricatum","LC"
"Cyrtochilum englerianum","LC"
"Cyrtochilum examinans","LC"
"Cyrtochilum falcipetalum","LC"
"Cyrtochilum ferrugineum","LC"
"Cyrtochilum fidicularium","CR"
"Cyrtochilum flexuosum","LC"
"Cyrtochilum funis","LC"
"Cyrtochilum geniculatum","LC"
"Cyrtochilum gracielae","LC"
"Cyrtochilum gracile","LC"
"Cyrtochilum graminoides","CR"
"Cyrtochilum grandiflorum","LC"
"Cyrtochilum halteratum","LC"
"Cyrtochilum incarum","LC"
"Cyrtochilum ionodon","LC"
"Cyrtochilum ioplocon","LC"
"Cyrtochilum lapacense","LC"
"Cyrtochilum leucopterum","LC"
"Cyrtochilum ligulatum","LC"
"Cyrtochilum linguiforme","LC"
"Cyrtochilum loesenerianum","LC"
"Cyrtochilum longifolium","EN"
"Cyrtochilum macasense","LC"
"Cyrtochilum macranthum","LC"
"Cyrtochilum matangense","CR"
"Cyrtochilum megalophium","LC"
"Cyrtochilum meirax","LC"
"Cyrtochilum melanthes","LC"
"Cyrtochilum methonica","LC"
"Cyrtochilum minax","LC"
"Cyrtochilum misasianum","LC"
"Cyrtochilum murinum","LC"
"Cyrtochilum myanthum","LC"
"Cyrtochilum orgyale","LC"
"Cyrtochilum pardinum","LC"
"Cyrtochilum pastasae","LC"
"Cyrtochilum porrigens","LC"
"Cyrtochilum pusillum","LC"
"Cyrtochilum ramosissimum","LC"
"Cyrtochilum retusum","LC"
"Cyrtochilum revolutum","LC"
"Cyrtochilum rhodoneurum","LC"
"Cyrtochilum ringens","LC"
"Cyrtochilum rostratum","LC"
"Cyrtochilum scabiosum","LC"
"Cyrtochilum serratum","LC"
"Cyrtochilum tetracopis","LC"
"Cyrtochilum tetraplasium","LC"
"Cyrtochilum tricostatum","LC"
"Cyrtochilum trifurcatum","LC"
"Cyrtochilum tucumanense","LC"
"Cyrtochilum umbonatum","LC"
"Cyrtochilum undulatum","LC"
"Cyrtochilum ventilabrum","LC"
"Cyrtochilum volubile","LC"
"Cyrtochilum weirii","LC"
"Cyrtochilum williamsianum","LC"
"Cyrtochilum zebrinum","LC"
"Cyrtopodium aliciae","LC"
"Cyrtopodium andersonii","LC"
"Cyrtopodium blanchetii","LC"
"Cyrtopodium braemii","LC"
"Cyrtopodium brandonianum","LC"
"Cyrtopodium cachimboense","LC"
"Cyrtopodium cipoense","LC"
"Cyrtopodium cristatum","LC"
"Cyrtopodium dusenii","LC"
"Cyrtopodium eugenii","LC"
"Cyrtopodium flavum","LC"
"Cyrtopodium fowliei","LC"
"Cyrtopodium gigas","LC"
"Cyrtopodium glutiniferum","LC"
"Cyrtopodium hatschbachii","LC"
"Cyrtopodium holstii","LC"
"Cyrtopodium lamellaticallosum","LC"
"Cyrtopodium latifolium","LC"
"Cyrtopodium linearifolium","LC"
"Cyrtopodium lissochiloides","LC"
"Cyrtopodium longibulbosum","EN"
"Cyrtopodium macrobulbon","LC"
"Cyrtopodium pallidum","LC"
"Cyrtopodium palmifrons","EN"
"Cyrtopodium paludicola","LC"
"Cyrtopodium paniculatum","LC"
"Cyrtopodium parviflorum","LC"
"Cyrtopodium pflanzii","LC"
"Cyrtopodium poecilum","LC"
"Cyrtopodium punctatum","LC"
"Cyrtopodium saintlegerianum","LC"
"Cyrtopodium triste","LC"
"Cyrtopodium vernum","LC"
"Cyrtopodium virescens","LC"
"Cyrtopodium withneri","LC"
"Cyrtorchis arcuata","LC"
"Cyrtorchis aschersonii","LC"
"Cyrtorchis brownii","EN"
"Cyrtorchis chailluana","LC"
"Cyrtorchis crassifolia","LC"
"Cyrtorchis glaucifolia","EN"
"Cyrtorchis hamata","LC"
"Cyrtorchis henriquesiana","EN"
"Cyrtorchis injoloensis","LC"
"Cyrtorchis letouzeyi","EN"
"Cyrtorchis monteiroae","LC"
"Cyrtorchis neglecta","LC"
"Cyrtorchis praetermissa","LC"
"Cyrtorchis ringens","LC"
"Cyrtorchis seretii","CR"
"Cyrtosia javanica","LC"
"Cyrtosia nana","EN"
"Cyrtosia septentrionalis","LC"
"Cyrtostylis oblonga","LC"
"Cyrtostylis reniformis","LC"
"Cyrtostylis robusta","LC"
"Cyrtostylis rotundifolia","LC"
"Cyrtostylis tenuissima","LC"
"Cystorchis aberrans","LC"
"Cystorchis aphylla","LC"
"Cystorchis celebica","LC"
"Cystorchis dentifera","LC"
"Cystorchis javanica","EN"
"Cystorchis macrophysa","EN"
"Cystorchis ranaiensis","EN"
"Cystorchis rostellata","LC"
"Cystorchis saccosepala","EN"
"Cystorchis saprophytica","EN"
"Cystorchis stenoglossa","CR"
"Cystorchis variegata","LC"
"Dactylorhiza alpestris","NT"
"Dactylorhiza aristata","LC"
"Dactylorhiza baumanniana","LC"
"Dactylorhiza cordigera","LC"
"Dactylorhiza cyrnea","NT"
"Dactylorhiza elata","LC"
"Dactylorhiza euxina","NT"
"Dactylorhiza foliosa","LC"
"Dactylorhiza fuchsii","LC"
"Dactylorhiza hatagirea","EN"
"Dactylorhiza iberica","LC"
"Dactylorhiza incarnata","LC"
"Dactylorhiza insularis","LC"
"Dactylorhiza kafiriana","VU"
"Dactylorhiza kalopissii","NT"
"Dactylorhiza lapponica","LC"
"Dactylorhiza maculata","LC"
"Dactylorhiza majalis","LC"
"Dactylorhiza osmanica","LC"
"Dactylorhiza praetermissa","LC"
"Dactylorhiza purpurella","LC"
"Dactylorhiza romana","NT"
"Dactylorhiza russowii","LC"
"Dactylorhiza saccifera","NT"
"Dactylorhiza salina","LC"
"Dactylorhiza sambucina","LC"
"Dactylorhiza sudetica","LC"
"Dactylorhiza traunsteineri","LC"
"Dactylorhiza umbrosa","EN"
"Dactylorhiza urvilleana","NT"
"Dactylorhiza viridis","LC"
"Dactylostalix ringens","LC"
"Daiotyla albicans","LC"
"Danhatchia australis","LC"
"Degranvillea dermaptera","LC"
"Deiregyne alinae","LC"
"Deiregyne chartacea","LC"
"Deiregyne densiflora","LC"
"Deiregyne diaphana","LC"
"Deiregyne eriophora","EN"
"Deiregyne falcata","LC"
"Deiregyne pseudopyramidalis","LC"
"Deiregyne ramirezii","LC"
"Deiregyne rhombilabia","LC"
"Deiregyne thelyrnitra","LC"
"Deiregyne velata","LC"
"Dendrobium aberrans","LC"
"Dendrobium acaciifolium","LC"
"Dendrobium acerosum","LC"
"Dendrobium aciculare","LC"
"Dendrobium acinaciforme","EN"
"Dendrobium acuminatissimum","LC"
"Dendrobium acutilobum","LC"
"Dendrobium acutisepalum","LC"
"Dendrobium adae","LC"
"Dendrobium aduncum","EN"
"Dendrobium aemulum","LC"
"Dendrobium affine","LC"
"Dendrobium agrostophylloides","LC"
"Dendrobium agrostophyllum","LC"
"Dendrobium alabense","LC"
"Dendrobium alaticaulinum","LC"
"Dendrobium albayense","LC"
"Dendrobium alderwereltianum","LC"
"Dendrobium alexandrae","NT"
"Dendrobium aloifolium","LC"
"Dendrobium amabile","EN"
"Dendrobium amoenum","LC"
"Dendrobium amphigenyum","LC"
"Dendrobium anceps","LC"
"Dendrobium andreemillariae","LC"
"Dendrobium angustifolium","LC"
"Dendrobium angustipetalum","LC"
"Dendrobium angustispathum","LC"
"Dendrobium annae","EN"
"Dendrobium anosmum","EN"
"Dendrobium antennatum","LC"
"Dendrobium apertum","LC"
"Dendrobium aphanochilum","LC"
"Dendrobium aphyllum","LC"
"Dendrobium appendicula","LC"
"Dendrobium aqueum","LC"
"Dendrobium archipelagense","LC"
"Dendrobium arfakense","LC"
"Dendrobium armeniacum","LC"
"Dendrobium atroviolaceum","VU"
"Dendrobium attenuatum","LC"
"Dendrobium austrocaledonicum","LC"
"Dendrobium axillare","LC"
"Dendrobium babiense","EN"
"Dendrobium baeuerlenii","LC"
"Dendrobium baileyi","LC"
"Dendrobium barbatulum","LC"
"Dendrobium basilanense","EN"
"Dendrobium bellatulum","LC"
"Dendrobium bensoniae","LC"
"Dendrobium bicaudatum","LC"
"Dendrobium bifalce","LC"
"Dendrobium biflorum","LC"
"Dendrobium bigibbum","LC"
"Dendrobium bilobum","LC"
"Dendrobium bismarckiense","LC"
"Dendrobium blumei","EN"
"Dendrobium bostrychodes","EN"
"Dendrobium bowmanii","LC"
"Dendrobium bracteosum","LC"
"Dendrobium brevicaudum","LC"
"Dendrobium brevicaule","LC"
"Dendrobium brevilabium","LC"
"Dendrobium brymerianum","EN"
"Dendrobium bulbophylloides","LC"
"Dendrobium cadetiiflorum","LC"
"Dendrobium calcaratum","LC"
"Dendrobium calcariferum","LC"
"Dendrobium calceolum","LC"
"Dendrobium calicopis","LC"
"Dendrobium caliculi-mentum","LC"
"Dendrobium calophyllum","EN"
"Dendrobium camaridiorum","LC"
"Dendrobium campbellii","LC"
"Dendrobium canaliculatum","LC"
"Dendrobium capillipes","EN"
"Dendrobium capituliflorum","LC"
"Dendrobium cariniferum","EN"
"Dendrobium carolinense","LC"
"Dendrobium carrii","LC"
"Dendrobium casuarinae","LC"
"Dendrobium catenatum","LC"
"Dendrobium caudiculatum","LC"
"Dendrobium cervicaliferum","LC"
"Dendrobium chalmersii","LC"
"Dendrobium chamaephytum","LC"
"Dendrobium chameleon","LC"
"Dendrobium chapaense","EN"
"Dendrobium chittimae","EN"
"Dendrobium chordiforme","LC"
"Dendrobium christyanum","EN"
"Dendrobium chrysanthum","EN"
"Dendrobium chryseum","LC"
"Dendrobium chrysopterum","LC"
"Dendrobium chrysotoxum","EN"
"Dendrobium cinnabarinum","LC"
